Date,Cases,Deaths,Recovered,Travel_history,Province,City,masks,sanitizers
4/22/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,934,2686
4/22/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,924,4139
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,890,2798
4/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,713,4635
4/22/2020,262,7,0,Unknown,Punjab,Lahore,909,4879
4/22/2020,2,0,5,Local - Social Contact,Sindh,Larkana,580,4314
4/22/2020,78,0,0,Tableeghi Jamaat,Sindh,Khairpur,531,1149
4/22/2020,12,0,10,Local - Social Contact,Sindh,Tando M. Khan,851,1832
4/22/2020,10,0,0,Local - Social Contact,Sindh,Jamshoro,864,3022
4/22/2020,6,0,0,Local - Social Contact,Sindh,Badin,558,823
4/22/2020,2,0,0,Local - Social Contact,Sindh,Sanghar,914,2063
4/22/2020,4,0,0,Local - Social Contact,Sindh,Thatta,627,1104
4/22/2020,38,0,18,Local - Social Contact,Sindh,Hyderabad,705,3272
4/22/2020,155,2,32,Local - Social Contact,Sindh,Karachi,700,3204
4/22/2020,15,1,0,Local - Social Contact,Sindh,Sukkur,561,3862
4/23/2020,4,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,587,2267
4/23/2020,55,0,0,Unknown,Baluchistan,Quetta,591,3223
4/23/2020,10,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,638,4955
4/23/2020,10,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,925,2154
4/23/2020,14,1,3,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,630,1411
4/23/2020,7,1,5,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,507,1546
4/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,625,4814
4/23/2020,0,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,734,2139
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,506,2722
4/23/2020,1,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,704,4275
4/23/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,555,3053
4/23/2020,3,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Swat,741,4165
4/23/2020,4,0,11,Local - Social Contact,Khyber Pakhtunkhwa,Buner,778,3336
4/23/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,557,1336
4/23/2020,0,0,25,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,719,2196
4/23/2020,4,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,586,4778
4/23/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,863,4260
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,948,1869
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,598,2624
4/23/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,660,2264
4/23/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,977,4206
4/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,747,1225
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,566,1168
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar,838,4064
4/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan upper,593,2854
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,994,2911
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pallas,676,553
4/23/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,614,4576
4/23/2020,2,0,15,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,831,1601
4/23/2020,0,0,4,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,749,3290
4/23/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Karak,852,4556
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurrum,994,747
4/23/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,876,1991
4/23/2020,0,0,11,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,545,2003
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,862,4338
4/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,588,2102
4/23/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,686,2806
4/23/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,927,796
4/23/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,993,4413
4/23/2020,23,0,0,Afghanistan,Khyber Pakhtunkhwa,Peshawar,929,4623
4/23/2020,8,0,0,International Passenger,Khyber Pakhtunkhwa,Peshawar,579,1412
4/23/2020,177,2,115,Unknown,Punjab,Lahore,947,2141
4/23/2020,242,3,0,Local - Social Contact,Sindh,Karachi,921,4448
4/23/2020,1,0,0,Local - Social Contact,Sindh,Khairpur,610,3667
4/23/2020,14,1,0,Local - Social Contact,Sindh,Shaheed Benazirabad,653,3632
4/23/2020,1,0,0,Local - Social Contact,Sindh,Sujawal,637,1885
4/23/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,803,3359
4/23/2020,1,0,0,Local - Social Contact,Sindh,Ghotki,957,3186
4/23/2020,25,0,8,Local - Social Contact,Sindh,Sukkur,574,2727
4/23/2020,11,0,1,Local - Social Contact,Sindh,Larkana,811,1959
4/23/2020,1,0,1,Local - Social Contact,Sindh,Dadu,700,3304
4/23/2020,1,0,1,Local - Social Contact,Sindh,Jacobabad,560,2890
4/23/2020,0,0,17,Local - Social Contact,Sindh,Hyderabad,720,744
4/23/2020,0,0,5,Local - Social Contact,Sindh,Tando M. Khan,700,1816
4/24/2020,49,2,0,Local - Social Contact,Baluchistan,Quetta,681,3261
4/24/2020,7,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,596,1793
4/24/2020,10,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,901,3876
4/24/2020,0,0,56,International Passenger,Khyber Pakhtunkhwa,Peshawar,720,3612
4/24/2020,66,4,7,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,557,4206
4/24/2020,4,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,542,546
4/24/2020,4,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,753,1679
4/24/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,569,4447
4/24/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,788,1541
4/24/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,758,2945
4/24/2020,6,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,708,3180
4/24/2020,4,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,801,1509
4/24/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,509,1568
4/24/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,979,3430
4/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,822,1117
4/24/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,599,3370
4/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,674,2267
4/24/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,919,2037
4/24/2020,6,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,856,1290
4/24/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,541,1827
4/24/2020,84,3,20,Unknown,Punjab,Lahore,867,4489
4/24/2020,243,2,24,Local - Social Contact,Sindh,Karachi,592,2596
4/24/2020,8,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,542,3301
4/24/2020,1,0,0,Local - Social Contact,Sindh,Badin,592,2123
4/24/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,775,1109
4/24/2020,1,0,0,Local - Social Contact,Sindh,Tando Alahyar,895,1382
4/24/2020,14,0,0,Local - Social Contact,Sindh,Sukkur,892,4671
4/24/2020,1,0,0,Local - Social Contact,Sindh,Khairpur,562,1369
4/24/2020,3,0,0,Local - Social Contact,Sindh,Larkana,545,1725
4/24/2020,1,0,0,Local - Social Contact,Sindh,Kambar Shahdadkot,839,3528
4/24/2020,0,0,18,Unknown,Sindh,Hyderabad,766,848
4/25/2020,65,2,0,Unknown,Baluchistan,Quetta,598,1977
4/25/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,508,2313
4/25/2020,9,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,602,4911
4/25/2020,41,4,7,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,865,1391
4/25/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,561,582
4/25/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,734,4510
4/25/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,610,4372
4/25/2020,15,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,785,3692
4/25/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,766,3121
4/25/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,654,3071
4/25/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,775,1987
4/25/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,658,2967
4/25/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,645,1606
4/25/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,760,1705
4/25/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,534,1489
4/25/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,671,2735
4/25/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,826,4077
4/25/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,728,1199
4/25/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,779,2631
4/25/2020,2,0,0,Afghanistan,Khyber Pakhtunkhwa,Peshawar,830,1495
4/25/2020,475,5,0,Unknown,Punjab,Lahore,912,3501
4/25/2020,217,3,20,Local - Social Contact,Sindh,Karachi,509,1856
4/25/2020,13,0,0,Local - Social Contact,Sindh,Hyderabad,914,4216
4/25/2020,1,0,0,Local - Social Contact,Sindh,Badin,701,1569
4/25/2020,2,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,826,596
4/25/2020,6,0,0,Local - Social Contact,Sindh,Sanghar,816,1170
4/25/2020,1,0,0,Local - Social Contact,Sindh,Tando M. Khan,979,2754
4/25/2020,1,0,0,Local - Social Contact,Sindh,Tando Alahyar,900,913
4/25/2020,2,0,0,Local - Social Contact,Sindh,Ghotki,763,2935
4/25/2020,12,0,0,Local - Social Contact,Sindh,Sukkur,937,1000
4/25/2020,17,0,0,Local - Social Contact,Sindh,Larkana,963,1052
4/25/2020,2,0,0,Local - Social Contact,Sindh,Kambar Shahdadkot,606,4498
4/25/2020,2,0,0,Local - Social Contact,Sindh,Mirpurkhas,660,4363
4/25/2020,11,0,0,Local - Social Contact,Sindh,Shikarpur,923,3062
4/26/2020,4,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,895,3649
4/26/2020,60,1,0,Unknown,Baluchistan,Quetta,974,3522
4/26/2020,10,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,673,2340
4/26/2020,12,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,846,4429
4/26/2020,71,5,0,Unknown,Khyber Pakhtunkhwa,Peshawar,676,3230
4/26/2020,120,3,0,Unknown,Punjab,Lahore,875,642
4/26/2020,340,3,48,Local - Social Contact,Sindh,Karachi,988,1497
4/26/2020,7,0,0,Local - Social Contact,Sindh,Hyderabad,524,4496
4/26/2020,1,0,8,Local - Social Contact,Sindh,Jamshoro,588,1318
4/26/2020,2,0,0,Local - Social Contact,Sindh,Badin,566,3395
4/26/2020,4,0,0,Local - Social Contact,Sindh,Naushero Feroz,696,801
4/26/2020,2,0,0,Local - Social Contact,Sindh,Thatta,802,2819
4/26/2020,1,0,0,Local - Social Contact,Sindh,Sanghar,557,2807
4/26/2020,2,0,6,Local - Social Contact,Sindh,Tando Alahyar,751,618
4/26/2020,17,0,0,Local - Social Contact,Sindh,Sukkur,755,3527
4/26/2020,2,0,0,Local - Social Contact,Sindh,Khairpur,563,3939
4/26/2020,1,0,0,Local - Social Contact,Sindh,Larkana,527,3103
4/26/2020,1,0,0,Local - Social Contact,Sindh,Dadu,753,833
4/26/2020,2,0,0,Local - Social Contact,Sindh,Matiari,914,4833
4/26/2020,1,0,0,Local - Social Contact,Sindh,Mirpurkhas,804,3476
4/27/2020,72,3,9,Unknown,Baluchistan,Quetta,724,2552
4/27/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,715,1463
4/27/2020,10,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,757,1839
4/27/2020,3,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,927,1961
4/27/2020,51,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,582,2936
4/27/2020,6,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,604,3014
4/27/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,877,4072
4/27/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,825,1188
4/27/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,546,3110
4/27/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,983,4079
4/27/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,727,1611
4/27/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,859,604
4/27/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,543,4978
4/27/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,984,4900
4/27/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,702,4987
4/27/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,833,2097
4/27/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,619,695
4/27/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,892,4380
4/27/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,566,3225
4/27/2020,194,10,0,Local - Social Contact,Punjab,Lahore,529,4365
4/27/2020,275,4,17,Local - Social Contact,Sindh,Karachi,728,1752
4/27/2020,12,0,0,Local - Social Contact,Sindh,Hyderabad,852,3656
4/27/2020,0,0,3,Local - Social Contact,Sindh,Jamshoro,695,3358
4/27/2020,0,0,1,Local - Social Contact,Sindh,Badin,620,3720
4/27/2020,0,0,6,Local - Social Contact,Sindh,Shaheed Benazirabad,899,1799
4/27/2020,0,0,1,Local - Social Contact,Sindh,Naushero Feroz,741,3523
4/27/2020,0,0,1,Local - Social Contact,Sindh,Sujawal,994,3008
4/27/2020,1,0,3,Local - Social Contact,Sindh,Thatta,779,3141
4/27/2020,0,0,2,Local - Social Contact,Sindh,Sanghar,892,3997
4/27/2020,0,0,2,Local - Social Contact,Sindh,Tando M. Khan,558,949
4/27/2020,8,0,2,Local - Social Contact,Sindh,Ghotki,901,2101
4/27/2020,4,0,0,Local - Social Contact,Sindh,Sukkur,512,2198
4/27/2020,23,0,2,Local - Social Contact,Sindh,Khairpur,575,2553
4/27/2020,12,0,2,Local - Social Contact,Sindh,Larkana,767,4433
4/27/2020,3,0,10,Local - Social Contact,Sindh,Dadu,555,1476
4/27/2020,0,0,1,Local - Social Contact,Sindh,Umerkot,905,1439
4/27/2020,2,0,0,Local - Social Contact,Sindh,Matiari,695,3204
4/27/2020,1,0,0,Local - Social Contact,Sindh,Jacobabad,569,1279
4/28/2020,6,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,926,4827
4/28/2020,10,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,597,787
4/28/2020,16,0,0,Local - Social Contact,Islamabad Capital Territory,ISlamabad,958,2624
4/28/2020,176,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,907,4053
4/28/2020,187,5,0,Local - Social Contact,Punjab,Lahore,837,3292
4/28/2020,335,0,0,Local - Social Contact,Sindh,Karachi,734,3325
4/29/2020,121,0,0,Local - Social Contact,Baluchistan,Quetta,519,1915
4/29/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,812,4725
4/29/2020,36,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,559,3455
4/29/2020,153,8,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,754,3521
4/29/2020,234,3,0,Local - Social Contact,Punjab,Lahore,958,2374
4/29/2020,337,8,208,Local - Social Contact,Sindh,Karachi,988,1192
4/29/2020,9,0,0,Local - Social Contact,Sindh,Hyderabad,698,3457
4/29/2020,7,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,880,3718
4/29/2020,14,0,0,Local - Social Contact,Sindh,Sukkur,810,3760
4/29/2020,13,0,0,Local - Social Contact,Sindh,Khairpur,899,2242
4/29/2020,13,0,0,Local - Social Contact,Sindh,Larkana,737,1404
4/29/2020,1,0,0,Local - Social Contact,Sindh,Dadu,861,2404
4/29/2020,7,0,0,Local - Social Contact,Sindh,Shikarpur,599,4955
4/30/2020,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad,531,1345
4/30/2020,75,0,0,Local - Social Contact,Baluchistan,Quetta,713,3366
4/30/2020,6,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,626,2781
4/30/2020,16,0,0,Local - Social Contact,Islamabad Capital Territory,Islamabad,729,4558
4/30/2020,279,3,0,Local - Social Contact,Punjab,Lahore,913,926
4/30/2020,229,12,0,Local - Social Contact,Sindh,Karachi,821,3515
4/30/2020,5,0,0,Local - Social Contact,Sindh,Hyderabad,588,1976
4/30/2020,1,0,0,Local - Social Contact,Sindh,Jamshoro,687,2583
4/30/2020,1,0,0,Local - Social Contact,Sindh,Thatta,613,4868
4/30/2020,1,0,0,Local - Social Contact,Sindh,Naushero Feroz,550,3744
4/30/2020,4,0,0,Local - Social Contact,Sindh,Sanghar,881,4013
4/30/2020,3,0,0,Local - Social Contact,Sindh,Sukkur,869,3956
4/30/2020,6,0,0,Local - Social Contact,Sindh,Dadu,806,1959
4/30/2020,1,0,0,Local - Social Contact,Sindh,Matiari,915,3121
4/30/2020,1,0,0,Local - Social Contact,Sindh,Mirpurkhas,695,993
4/30/2020,34,0,0,Local - Social Contact,Sindh,Shikarpur,714,3570
4/30/2020,2,0,0,Local - Social Contact,Sindh,Jacobabad,750,4970
5/1/2020,86,2,0,Local - Social Contact,Baluchistan,Quetta,740,1161
5/1/2020,1,0,0,Local - Social Contact,Baluchistan,Pishin,973,2074
5/1/2020,1,0,5,Local - Social Contact,Gilgit-Baltistan,Gilgit,611,1326
5/1/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Gilgit,962,4242
5/1/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Gilgit,521,2824
5/1/2020,30,0,0,Local - Social Contact,islamabad Capital Territory,islamabad,537,3626
5/1/2020,248,15,40,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,787,916
5/1/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,787,2643
5/1/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,589,3858
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,745,2472
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,821,2207
5/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,837,2226
5/1/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,718,2672
5/1/2020,17,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,958,4958
5/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,510,1917
5/1/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,814,2792
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,858,1982
5/1/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,733,2950
5/1/2020,16,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,618,4911
5/1/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,664,2762
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral,748,2834
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,936,3321
5/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,537,2523
5/1/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,523,3325
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,636,3459
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar,713,4598
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,640,2620
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,641,2857
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pallas,780,3968
5/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,869,1161
5/1/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,799,3932
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,982,2404
5/1/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,685,4014
5/1/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,948,3651
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,699,2261
5/1/2020,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,511,2240
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,617,4964
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,535,1365
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,737,4358
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,807,3111
5/1/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,805,4724
5/1/2020,446,6,73,Local - Social Contact,Sindh,Karachi,769,1392
5/1/2020,176,0,0,Local - Social Contact,Sindh,Karachi,644,961
5/2/2020,35,0,0,Local - Social Contact,Baluchistan,Quetta,989,1604
5/2/2020,1,0,0,Local - Social Contact,Baluchistan,Ziarat,965,3112
5/2/2020,16,0,5,Local - Social Contact,Gilgit-Baltistan,Gilgit,647,4018
5/2/2020,22,0,0,Local - Social Contact,islamabad Capital Territory,islamabad,757,3176
5/2/2020,57,9,38,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,714,1614
5/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,882,2111
5/2/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,638,653
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,769,4157
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,805,3100
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,872,2371
5/2/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,639,3723
5/2/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,500,1784
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,518,1470
5/2/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,725,3086
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,742,2580
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,848,896
5/2/2020,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,588,1369
5/2/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,919,3385
5/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,505,3318
5/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,527,2539
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,567,740
5/2/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,624,1291
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,900,3674
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor  Ghar,610,4962
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,694,3517
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,922,1937
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pallas,641,3236
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,508,3945
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,958,4542
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,782,2290
5/2/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,620,3118
5/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,546,798
5/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,948,844
5/2/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,834,1665
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,583,1274
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,931,4095
5/2/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dira Ismail Khan,817,2892
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,850,2077
5/2/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,556,947
5/2/2020,514,9,0,Local - Social Contact,Punjab,Lahore,560,575
5/2/2020,427,4,0,Local - Social Contact,Sindh,Karachi,901,4674
5/3/2020,5,0,0,Local - Social Contact,Azad Jummu Kashmir,Mirpur,599,578
5/3/2020,44,5,0,Local - Social Contact,Baluchistan,Quetta,579,1770
5/3/2020,2,0,0,Local - Social Contact,Baluchistan,Pishin,946,1366
